name,abbrv,formula,state,ref1,ref2,date,model,E_units,G,H,S,Cp,V,a1.a,a2.b,a3.c,a4.d,c1.e,c2.f,omega.lambda,z.T
TaO3-,NA,TaO3-,aq,AKK+20,NA,2021-03-20,HKF,cal,-233235,-266837,-13.62,-46.481,68.84,11.8213,21.0822,-2.5361,-3.6505,-6.0342,-12.5026,1.8272,-1
NbOF3,NA,NbOF3,aq,AKK+20,NA,2021-03-20,HKF,cal,-340903,-353726,62.9,-11.352,-117.29,-14.494,-39.925,14.7454,-1.1285,-5.4605,-5.0781,-0.5378,0
TaOF3,NA,TaOF3,aq,AKK+20,NA,2021-03-20,HKF,cal,-353531,-365642,66.51,-11.173,-118.44,-14.654,-40.226,14.7116,-1.1161,-5.405,-5.0203,-0.5386,0
HNbO3F-,NA,HNbO3F-,aq,AKK+20,NA,2021-03-20,HKF,cal,-297901,-318676,68.03,-104.73,75.003,12.2344,22.0907,-2.9325,-3.6922,-50.4591,-24.311,0.5913,-1
HTaO3F-,NA,HTaO3F-,aq,AKK+20,NA,2021-03-20,HKF,cal,-296835,-300079,128.05,-148.17,86.4,14.0434,25.5077,-4.6685,-3.8748,-69.9033,-33.2161,1.3079,-1
H2WO4,NA,H2WO4,aq,LXW21,NA,2021-09-27,HKF,cal,-232653,-276736.39,-10.757,125.839,-114.547,-13.9096,-41.7437,22.1569,-1.0533,79.916,22.5989,0,0
UO2OH+,UO2OH+,UO2OH+,aq,MBA+24,NA,2024-04-23,HKF,cal,-277188,-300762,6.48,77.91,20.7,4.7507,3.8183,4.2494,-2.9369,56.0019,12.8361,0.4531,1
UO3,UO3,UO3,aq,MBA+24,NEA20.1,2024-04-23,HKF,cal,-267659,-292369,2.67,-0.8,14.8,3.7774,1.4418,5.1834,-2.8386,5.3475,-3.1975,-0.038,0
HUO4-,HUO4-,HUO4-,aq,SSB97,NA,1994-05-18,HKF,cal,-314800,-362900,-20.2,22.1,18.4,4.9364,4.2748,4.0637,-2.9556,36.9351,1.4672,1.9339,-1
UO2Cl+,UO2Cl+,UO2Cl+,aq,MBA+24,NA,2024-04-23,HKF,cal,-259342,-283192,-7.92,53.65,33.12,6.5237,8.1473,2.5479,-3.1158,43.792,7.8937,0.6712,1
UO2Cl2,UO2Cl2,UO2Cl2,aq,MBA+24,NA,2024-04-23,HKF,cal,-289862,-317554,21.47,6.28,63.63,10.4596,17.7573,-1.2292,-3.5131,9.4946,-1.7562,-0.038,0
UO2SO4,UO2SO4,UO2SO4,aq,MBA+24,NA,2024-04-23,HKF,cal,-410182,-460211,-1.04,109.16,21.21,4.6545,3.5834,4.3417,-2.9271,69.7926,19.2018,-0.038,0
UO2(SO4)2-2,UO2(SO4)2-2,UO2(SO4)2-2,aq,MBA+24,NA,2024-04-23,HKF,cal,-589461,-673514,21.8,67.87,36.69,7.7597,11.165,1.3618,-3.2406,72.4911,10.7898,2.8819,-2
UO2CO3,UO2CO3,UO2CO3,aq,MBA+24,NA,2024-04-23,HKF,cal,-367270,-403994,12.78,-59.3,2.31,2.0683,-2.7313,6.8236,-2.6661,-0.8475,-28.9369,-0.038,0
UO2(CO3)2-2,UO2(CO3)2-2,UO2(CO3)2-2,aq,MBA+24,NA,2024-04-23,HKF,cal,-502825,-564657,34.72,-28.8,-1.11,2.521,-1.626,6.3892,-2.7118,-42.4375,18.8896,2.6863,-2
UO2(CO3)3-4,UO2(CO3)3-4,UO2(CO3)3-4,aq,MBA+24,NA,2024-04-23,HKF,cal,-635898,-741562,-6.14,-48.3,-4.53,3.3318,0.3538,5.6111,-2.7936,-59.7866,34.9856,6.4701,-4
Ta(OH)3F3-,Ta(OH)3F3-,Ta(OH)3F3-,aq,HET+24,NA,2024-12-26,HKF,cal,-464794,NA,49.87,102.537,60.003,8.517,72.6759,-126.173,-6.85,94.3167,6.6323,0.5706,-1
TaF7-2,TaF7-2,TaF7-2,aq,HET+24,NA,2024-12-26,HKF,cal,-585453,NA,46.13,-57.1404,60.309,4.4045,-109.973,371.972,0.8805,268.318,-150.173,3.3215,-2
Sn+4,Sn+4,Sn+4,aq,LYX23,NA,2025-01-05,HKF,cal,600,-18083.8,-112.9,-56.12,-61.76,-5.3731,-20.9004,13.9648,-1.915,9.0585,-14.4665,3.884,4
Th+4,Th+4,Th+4,aq,LYX23,SSWS97.6,2025-01-05,HKF,cal,-168500,-183800,-101,-53.54,-60.6,-5.2739,-20.6582,13.8696,-1.925,8.9637,-13.9401,3.7093,4
Sn+2,Sn+2,Sn+2,aq,LYX23,SSWS97.6,2025-01-05,HKF,cal,-6570,-2100,-4,-11.14,-15.5584,0.0142,-7.7466,8.7948,-2.4588,9.9465,-5.3042,1.119,2
SnCl+,SnCl+,SnCl+,aq,LYX23,NA,2025-01-05,HKF,cal,-39962,-41670,17.5442,8.7913,9.2717,3.1277,-0.1446,5.8069,-2.773,13.8796,-1.2438,0.278,1
SnCl2,SnCl2,SnCl2,aq,LYX23,NA,2025-01-05,HKF,cal,-72232,-81852,33.2825,13.9082,37.0637,6.8239,8.8804,2.2598,-3.1461,13.9676,-0.2015,-0.038,0
SnCl3-,SnCl3-,SnCl3-,aq,LYX23,NA,2025-01-05,HKF,cal,-103547,-121668,47.0481,4.2091,68.0292,11.3814,20.0081,-2.1139,-3.6061,17.0106,-2.1772,0.9093,-1
Pd(HS)4-2,Pd(HS)4-2,Pd(HS)4-2,aq,LBP24,NA,2025-02-15,HKF,cal,-11724,NA,52.919,-3.05,125.4,19.729,40.39,-10.1248,-4.4487,-6.481,12.5693,2.4,-2
Pt(HS)4-2,Pt(HS)4-2,Pt(HS)4-2,aq,LBP24,NA,2025-02-15,HKF,cal,-14980,NA,45.303,48.502,126.9,19.9782,40.9985,-10.364,-4.4739,50.4082,10.5321,2.53,-2
YF+2,YF+2,YF+2,aq,LMW+13,NA,2025-06-01,HKF,cal,-237220,NA,-33.37,55.17,-31.65,-1.9638,-12.5762,10.6931,-2.2591,53.0391,8.2035,1.5936,2
YF2+,YF2+,YF2+,aq,LMW+13,NA,2025-06-01,HKF,cal,-308470,NA,-14.33,108.105,-28.19,-1.8049,-12.1883,10.5407,-2.2751,76.4665,18.9864,0.7611,1
CdCl+,NA,CdCl+,aq,HB24,BZA10,2023-07-07,HKF,cal,-52629,NA,7.06,11.12,2.2,2.2303,-2.3357,6.6681,-2.6824,16.6723,-0.7693,0.4372,1
CdCl2,NA,CdCl2,aq,HB24,BZA10,2023-07-07,HKF,cal,-84883,NA,25.72,116.01,42.21,7.5221,10.5852,1.5895,-3.2166,73.7023,20.5956,-0.0495,0
CdCl3-,NA,CdCl3-,aq,HB24,BZA10,2023-07-07,HKF,cal,-115399,NA,45.15,97.78,63.47,10.8045,18.5994,-1.5605,-3.5479,72.0244,16.8832,0.9378,-1
CdCl4-2,NA,CdCl4-2,aq,HB24,BZA10,2023-07-07,HKF,cal,-145583,NA,50.61,42.52,81.35,13.8329,25.9938,-4.4669,-3.8536,53.6766,5.6267,2.4766,-2
GaOH+2,GaOH+2,GaOH+2,aq,HB24,Bla17.1,2023-07-07,HKF,J,-383045,-368550,126.692,170.42,-5.707,0.5188,-31.2921,36.3548,-10.3303,62.4713,11.2717,-10.3303,2
Ga(OH)2+,Ga(OH)2+,Ga(OH)2+,aq,HB24,Bla17.1,2023-07-07,HKF,J,-594881,-672710,50.292,77.94,9.63,12.8156,-1.2636,24.5559,-11.5729,69.4628,3.2217,-0.2343,1
Ga(OH)3,Ga(OH)3,Ga(OH)3,aq,HB24,Bla17.1,2023-07-07,HKF,J,-805462,-928286,132.633,112.46,30.964,25.1124,28.7608,12.7528,-12.8156,91.7091,10.2131,0,0
Ga(OH)4-,Ga(OH)4-,Ga(OH)4-,aq,HB24,Bla17.1,2023-07-07,HKF,J,-1021440,-1212749,136.189,114.19,49.552,34.4996,67.3536,-2.4204,-14.4118,158.148,-4.3221,4.2731,-1
GaSO4+,GaSO4+,GaSO4+,aq,HB24,HB24.1,2023-07-07,HKF,cal,-219750,-262279,-42.5,-47.98,-3.9,1.6345,-3.7905,7.2399,-2.6223,-12.8072,-10.9423,1.1948,1
Ga(SO4)2-,Ga(SO4)2-,Ga(SO4)2-,aq,HB24,HB24.1,2023-07-07,HKF,cal,-400818,-473276,-6,-69.45,32.69,1.9788,-3.3569,7.0695,-2.6402,-17.1818,-27.5761,1.7204,-1
Ge(OH)4,Ge(OH)4,Ge(OH)4,aq,HB24,PS98.1,2019-11-28,HKF,cal,-231200,-267000,47.83,50,54.9,9.29,14.9,-0.11,-3.4,57.1,-3.5,0,0
GeO(OH)3-,GeO(OH)3-,GeO(OH)3-,aq,HB24,PS98.1,2019-11-28,HKF,cal,-218500,-260500,27.14,18,27.14,5.96,6.77,3.09,-3.06,27.66,0.63,1.2,-1
InCl+2,InCl+2,InCl+2,aq,HB24,BS23,2023-07-07,HKF,cal,-58530.66,-72848.139,-38.803,44.059,-12.821,-2.446,6.363,-2.992,-3.042,47.137,5.94,1.644,2
InCl2+,InCl2+,InCl2+,aq,HB24,BS23,2023-07-07,HKF,cal,-92119.729,-115233.655,-26.056,84.938,12.449,-2.094,5.446,36.329,-3.004,64.639,14.267,0.944,1
InCl3,InCl3,InCl3,aq,HB24,BS23,2023-07-07,HKF,cal,-124358.201,-159711.136,-24.855,107.036,40.603,-1.604,4.172,79.3,-2.951,68.62,18.769,-0.03,0
InF+2,InF+2,InF+2,aq,HB24,BS23,2023-07-07,HKF,cal,-97424.777,-106461.775,-23.527,48.161,-31.931,-2.328,6.056,-36.052,-3.029,47.381,6.776,1.41,2
InF2+,InF2+,InF2+,aq,HB24,BS23,2023-07-07,HKF,cal,-169539.617,-189147.026,-19.166,94.733,-27.953,-2.044,5.317,-31.841,-2.999,69.469,16.262,0.845,1
InF3,InF3,InF3,aq,HB24,BS23,2023-07-07,HKF,cal,-240426.641,-275647.027,-31.717,124.115,-23.522,-1.604,4.172,-28.216,-2.951,78.629,22.247,-0.03,0
InF4-,InF4-,InF4-,aq,HB24,BS23,2023-07-07,HKF,cal,-308448.762,-365759.759,-65.994,136.307,-18.585,-2.948,7.667,-8.325,-3.096,110.376,24.731,2.64,-1
InSO4+,InSO4+,InSO4+,aq,HB24,HB24.2,2023-07-07,HKF,cal,-205423,-244287,-26.5,-38.05,-1.65,1.8605,-3.2387,7.023,-2.6451,-10.7845,-7.3551,0.9525,1
In(SO4)2-,In(SO4)2-,In(SO4)2-,aq,HB24,HB24.2,2023-07-07,HKF,cal,-386081,-454875,10,-60.49,32.19,2.2048,-2.8051,6.8526,-2.663,-15.3567,-24.9589,1.4781,-1
InHS+2,InHS+2,InHS+2,aq,HB24,BS23,2023-07-07,HKF,cal,-34864.521,-48901.732,-41.307,57.552,-9.961,-2.464,6.408,1.951,-3.044,55.357,8.689,1.678,2
In(HS)2+,In(HS)2+,In(HS)2+,aq,HB24,BS23,2023-07-07,HKF,cal,-41008.506,-62634.1,-27.954,117.159,18.495,-2.107,5.481,46.584,-3.006,83.771,20.831,0.971,1
