name,abbrv,formula,state,ref1,ref2,date,model,E_units,G,H,S,Cp,V,a1.a,a2.b,a3.c,a4.d,c1.e,c2.f,omega.lambda,z.T
HoF4-,NA,HoF4-,aq,HSS95,NA,1998-01-21,HKF,cal,-448500,-503400,-53.7,-64.2,-28.7,-1.2375,-10.7997,9.986,-2.3324,-9.0382,-16.155,2.4471,-1
HoOH+2,NA,HoOH+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-207500,-218400,-9.7,-26.2,3.4,2.6374,-1.3394,6.2715,-2.7235,1.9108,-8.3714,1.2048,2
HoO+,NA,HoO+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-196200,-202440,5.9,-67.5,5.8,2.7146,-1.1548,6.2077,-2.7312,-29.1412,-16.7843,0.4615,1
HoO2H,NA,HoO2H,aq,HSS95,NA,1998-01-21,HKF,cal,-241300,-253800,40.5,-116.3,21.8,4.738,3.79,4.2544,-2.9356,-62.2688,-26.7248,-0.03,0
HoO2-,NA,HoO2-,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-229100,-244780,30,-96.4,19.2,4.7894,3.9112,4.216,-2.9406,-39.5064,-22.6712,1.1748,-1
HoNO3+2,NA,HoNO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-188200,-225600,-42.1,28.6,-8.9,1.1895,-4.8717,7.6537,-2.5775,38.506,2.7579,1.7013,2
HoHCO3+2,NA,HoHCO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-304000,-332100,-17,43.3,-13.2,0.4557,-6.662,8.3538,-2.5035,43.5512,5.7598,1.3115,2
HoH2PO4+2,NA,HoH2PO4+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-434600,-482100,-33.5,46,-6.6,1.4594,-4.2123,7.393,-2.6048,47.5067,6.3118,1.5684,2
HoCO3+,NA,HoCO3+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-298600,-335640,-47,-60.1,-23.7,-0.9954,-10.2047,9.7433,-2.357,-17.4516,-15.2972,1.2659,1
HoSO4+,NA,HoSO4+,aq,HSS95,NA,2007-10-11,HKF,cal,-344200,-381500,-17,-55,-4.6,1.4371,-4.2696,7.4212,-2.6024,-18.6528,-14.2584,0.8111,1
ErCl+2,NA,ErCl+2,aq,HSS95,NA,1998-01-21,HKF,cal,-191700,-205400,-33.2,2.1,-21.7,-0.6062,-9.2588,9.381,-2.3961,21.6825,-2.6303,1.5579,2
ErCl2+,NA,ErCl2+,aq,HSS95,NA,1998-01-21,HKF,cal,-222600,-244700,-19,2.9,2.9,2.4799,-1.7255,6.427,-2.7076,15.6173,-2.455,0.8449,1
ErCl3,NA,ErCl3,aq,HSS95,NA,1998-01-21,HKF,cal,-253400,-287100,-15.6,-31.7,30.2,5.8915,6.6023,3.158,-3.0518,-12.6987,-9.4955,-0.03,0
ErCl4-,NA,ErCl4-,aq,HSS95,NA,1998-01-21,HKF,cal,-284200,-333200,-24.7,-101.5,59.8,10.7108,18.3744,-1.4789,-3.5385,-34.94,-23.7519,2.008,-1
ErF+2,NA,ErF+2,aq,HSS95,NA,1998-01-21,HKF,cal,-233700,-242900,-20.4,6.2,-40.7,-3.2867,-15.8018,11.9486,-2.1257,22.3012,-1.7948,1.3642,2
ErF2+,NA,ErF2+,aq,HSS95,NA,1998-01-21,HKF,cal,-305900,-325700,-16.1,12.7,-37.5,-3.0637,-15.2566,11.7333,-2.1482,20.9464,-0.4598,0.8002,1
ErF3,NA,ErF3,aq,HSS95,NA,1998-01-21,HKF,cal,-376800,-411900,-27.7,-14.6,-33.9,-2.8834,-14.8179,11.564,-2.1663,-2.6893,-6.0166,-0.03,0
ErF4-,NA,ErF4-,aq,HSS95,NA,1998-01-21,HKF,cal,-447100,-503500,-59.3,-75.5,-30.9,-1.5016,-11.4431,10.235,-2.3058,-14.8367,-18.465,2.539,-1
ErOH+2,NA,ErOH+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-206000,-218220,-14.6,-20.6,2.6,2.5526,-1.5478,6.3556,-2.7149,5.8637,-7.2307,1.2776,2
ErO+,NA,ErO+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-194800,-202490,0.6,-61.5,5,2.6315,-1.3551,6.2803,-2.7229,-24.9068,-15.5621,0.5394,1
ErO2H,NA,ErO2H,aq,HSS95,NA,1998-01-21,HKF,cal,-240100,-254300,34.8,-103.4,20.4,4.5464,3.3186,4.4476,-2.9161,-54.7085,-24.0971,-0.03,0
ErO2-,NA,ErO2-,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-228800,-246130,24,-84,17.7,4.6152,3.4877,4.3792,-2.9231,-31.391,-20.1453,1.2669,-1
ErNO3+2,NA,ErNO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-186600,-226000,-49.7,26.4,-10.5,1.0128,-5.3011,7.8182,-2.5598,38.1891,2.2996,1.81,2
ErHCO3+2,NA,ErHCO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-302600,-332200,-22.6,41.1,-14.8,0.2724,-7.1116,8.5345,-2.4849,43.0537,5.3015,1.4006,2
ErH2PO4+2,NA,ErH2PO4+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-433100,-482200,-39.3,43.8,-8.2,1.2754,-4.66,7.5655,-2.5863,46.9907,5.8534,1.6556,2
ErCO3+,NA,ErCO3+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-297200,-335570,-51.9,-61.1,-24.3,-1.0539,-10.351,9.8086,-2.351,-17.2819,-15.5009,1.348,1
ErSO4+,NA,ErSO4+,aq,HSS95,NA,1998-01-21,HKF,cal,-342700,-381048,-21.1,-56,-5.3,1.3743,-4.4228,7.4814,-2.5961,-18.7119,-14.4621,0.8683,1
TmCl+2,NA,TmCl+2,aq,HSS95,NA,1998-01-21,HKF,cal,-191600,-205300,-33,2.1,-21.7,-0.6062,-9.2588,9.381,-2.3961,21.6825,-2.6303,1.5579,2
TmCl2+,NA,TmCl2+,aq,HSS95,NA,1998-01-21,HKF,cal,-222600,-244600,-18.7,2.9,2.9,2.4761,-1.7342,6.4282,-2.7072,15.5119,-2.455,0.8334,1
TmCl3,NA,TmCl3,aq,HSS95,NA,1998-01-21,HKF,cal,-253400,-287000,-15.3,-31.7,30.2,5.8915,6.6023,3.158,-3.0518,-12.6987,-9.4955,-0.03,0
TmCl4-,NA,TmCl4-,aq,HSS95,NA,1998-01-21,HKF,cal,-284200,-333100,-24.2,-101.5,59.8,10.7064,18.361,-1.4676,-3.5379,-35.0588,-23.7519,1.9951,-1
TmF+2,NA,TmF+2,aq,HSS95,NA,1998-01-21,HKF,cal,-233800,-243000,-20.3,6.2,-40.7,-3.2867,-15.8018,11.9486,-2.1257,22.3012,-1.7948,1.3642,2
TmF2+,NA,TmF2+,aq,HSS95,NA,1998-01-21,HKF,cal,-306000,-325800,-16,12.7,-37.5,-3.0673,-15.2659,11.7377,-2.1478,20.8477,-0.4598,0.7895,1
TmF3,NA,TmF3,aq,HSS95,NA,1998-01-21,HKF,cal,-376900,-412000,-27.5,-14.6,-33.9,-2.8834,-14.8179,11.564,-2.1663,-2.6893,-6.0166,-0.03,0
TmF4-,NA,TmF4-,aq,HSS95,NA,1998-01-21,HKF,cal,-447200,-503600,-59,-75.5,-30.9,-1.5097,-11.4594,10.2349,-2.3052,-15.0561,-18.465,2.5152,-1
TmOH+2,NA,TmOH+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-206100,-218410,-14.7,-20.5,2.5,2.5389,-1.5805,6.3673,-2.7136,5.9225,-7.2104,1.2776,2
TmO+,NA,TmO+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-194900,-202680,0.5,-61.4,5,2.6339,-1.3489,6.2767,-2.7231,-24.7834,-15.5417,0.5464,1
TmO2H,NA,TmO2H,aq,HSS95,NA,2007-10-11,HKF,cal,-240300,-254500,34.7,-103.1,20.4,4.5464,3.3186,4.4476,-2.9161,-54.5327,-24.036,-0.03,0
TmO2-,NA,TmO2-,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-228700,-246120,23.9,-83.7,17.7,4.6152,3.4877,4.3792,-2.9231,-31.2152,-20.0842,1.2669,-1
TmNO3+2,NA,TmNO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-186700,-226000,-49.3,26.4,-10.5,1.0128,-5.3011,7.8182,-2.5598,38.1891,2.2996,1.81,2
TmHCO3+2,NA,TmHCO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-302600,-332200,-22.4,41.1,-14.8,0.2724,-7.1116,8.5345,-2.4849,43.0537,5.3015,1.4006,2
TmH2PO4+2,NA,TmH2PO4+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-433100,-482200,-39.1,43.8,-8.2,1.2716,-4.6688,7.568,-2.5859,46.8875,5.8534,1.6444,2
TmCO3+,NA,TmCO3+,aq,HSS95,NA,1998-01-21,HKF,cal,-297300,-312700,-51.6,-61.1,-24.3,-1.0611,-10.3695,9.8181,-2.3502,-17.4772,-15.5009,1.3268,1
TmSO4+,NA,TmSO4+,aq,HSS95,NA,2007-10-11,HKF,cal,-342700,-381120,-21.2,-56,-5.3,1.3743,-4.4228,7.4814,-2.5961,-18.7119,-14.4621,0.8683,1
YbCl+2,NA,YbCl+2,aq,HSS95,NA,1998-01-21,HKF,cal,-184600,-196900,-31.5,-2.6,-23.3,-0.8419,-9.8331,9.6042,-2.3724,18.7222,-3.5928,1.5372,2
YbCl2+,NA,YbCl2+,aq,HSS95,NA,1998-01-21,HKF,cal,-215400,-236000,-16.9,-6.3,1,2.2137,-2.3759,6.6832,-2.6807,9.9034,-4.3329,0.8111,1
YbCl3,NA,YbCl3,aq,HSS95,NA,1998-01-21,HKF,cal,-246100,-278100,-12.9,-38.3,28.2,5.6076,5.9109,3.426,-3.0233,-12.8306,-12.6696,-0.03,0
YbCl4-,NA,YbCl4-,aq,HSS95,NA,1998-01-21,HKF,cal,-276900,-323800,-21,-125.3,57.5,10.3734,17.5486,-1.1496,-3.5044,-49.4701,-28.6028,1.9457,-1
YbF+2,NA,YbF+2,aq,HSS95,NA,1998-01-21,HKF,cal,-226900,-234900,-19.5,1.5,-42.4,-3.5184,-16.3679,12.1716,-2.1023,19.4495,-2.7572,1.3552,2
YbF2+,NA,YbF2+,aq,HSS95,NA,1998-01-21,HKF,cal,-299100,-317700,-15.2,3.5,-39.4,-3.3257,-15.8931,11.9766,-2.1219,15.3476,-2.3377,0.779,1
YbF3,NA,YbF3,aq,HSS95,NA,1998-01-21,HKF,cal,-370100,-403900,-26.5,-30.2,-36,-3.1673,-15.5093,11.8317,-2.1377,-11.8214,-9.1906,-0.03,0
YbF4-,NA,YbF4-,aq,HSS95,NA,1998-01-21,HKF,cal,-440400,-495300,-57.3,-99.3,-33.2,-1.8339,-12.2511,10.5461,-2.2724,-29.2268,-23.3159,2.492,-1
YbOH+2,NA,YbOH+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-199300,-210120,-13.1,-22.3,2.8,2.5716,-1.504,6.3438,-2.7167,4.639,-7.577,1.2528,2
YbO+,NA,YbO+,aq,HSS95,SLOP98.10,2007-10-11,HKF,cal,-188200,-195780,-2.2,-63.3,5.3,2.6656,-1.2698,6.2422,-2.7264,-26.1516,-15.9287,0.5188,1
YbO2H,NA,YbO2H,aq,HSS95,NA,2007-10-11,HKF,cal,-233800,-246500,36.5,-107.2,20.8,4.6011,3.456,4.3859,-2.9218,-56.9357,-24.8711,-0.03,0
YbO2-,NA,YbO2-,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-221800,-237646.19,25.8,-87.7,18.2,4.6743,3.6324,4.3212,-2.9291,-33.8142,-20.899,1.2392,-1
YbNO3+2,NA,YbNO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-179800,-217600,-47,21.6,-12.2,0.7716,-5.8922,8.0541,-2.5353,35.0774,1.3371,1.7728,2
YbHCO3+2,NA,YbHCO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-295792,-323900,-20.7,36.3,-16.5,0.0344,-7.6923,8.7622,-2.4609,40.0319,4.339,1.3732,2
YbH2PO4+2,NA,YbH2PO4+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-426300,-473900,-37.31,39.1,-9.8,1.0354,-5.248,7.801,-2.5619,43.9143,4.891,1.6222,2
YbCO3+,NA,YbCO3+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-290500,-327410,-50.2,-61.1,-24.3,-1.0611,-10.3695,9.8181,-2.3502,-17.4772,-15.5009,1.3268,1
YbSO4+,NA,YbSO4+,aq,HSS95,SLOP98.10,2007-10-11,HKF,cal,-335800,-372900,-20.1,-58.1,-6,1.2745,-4.6665,7.5772,-2.586,-20.0516,-14.8899,0.8565,1
LuCl+2,NA,LuCl+2,aq,HSS95,NA,1998-01-21,HKF,cal,-190700,-204600,-38.9,7.3,-23.9,-0.882,-9.9277,9.6353,-2.3685,25.5113,-1.5761,1.6444,2
LuCl2+,NA,LuCl2+,aq,HSS95,NA,1998-01-21,HKF,cal,-221300,-244000,-26.2,13,0.4,2.1736,-2.4767,6.7285,-2.6765,22.4451,-0.3982,0.9437,1
LuCl3,NA,LuCl3,aq,HSS95,NA,1998-01-21,HKF,cal,-251900,-286846,-25.1,-14.7,27.5,5.5129,5.6785,3.5203,-3.0136,-2.6969,-6.0192,-0.03,0
LuCl4-,NA,LuCl4-,aq,HSS95,NA,1998-01-21,HKF,cal,-282500,-333800,-37.7,-75.4,56.7,10.3535,17.5009,-1.1323,-3.5024,-17.8947,-18.439,2.199,-1
LuF+2,NA,LuF+2,aq,HSS95,NA,1998-01-21,HKF,cal,-233300,-241900,-23.6,11.4,-43,-3.573,-16.4994,12.2192,-2.0968,25.8414,-0.7406,1.4192,2
LuF2+,NA,LuF2+,aq,HSS95,NA,1998-01-21,HKF,cal,-305600,-324800,-19.2,22.8,-40,-3.3883,-16.0473,12.0392,-2.1155,27.2751,1.5969,0.8449,1
LuF3,NA,LuF3,aq,HSS95,NA,1998-01-21,HKF,cal,-376563,-411300,-31.8,2.4,-36.7,-3.2619,-15.742,11.9264,-2.1281,7.3122,-2.5402,-0.03,0
LuF4-,NA,LuF4-,aq,HSS95,NA,1998-01-21,HKF,cal,-446900,-503800,-66.1,-49.4,-34,-1.8892,-12.387,10.6014,-2.2668,1.382,-13.1521,2.6403,-1
LuOH+2,NA,LuOH+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-205700,-218340,-21.3,-12.9,1.5,2.4374,-1.8325,6.4754,-2.7031,11.3407,-5.6622,1.3823,2
LuO+,NA,LuO+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-195200,-203450,-6.6,-53.3,3.8,2.5066,-1.6582,6.3957,-2.7104,-19.0294,-13.8917,0.6557,1
LuO2H,NA,LuO2H,aq,HSS95,NA,1998-01-21,HKF,cal,-240200,-255100,27.1,-85.8,18.5,4.2864,2.6831,4.6987,-2.8898,-44.3938,-20.512,-0.03,0
LuO2-,NA,LuO2-,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-229200,-247400,15.8,-67,15.6,4.3695,2.8897,4.6099,-2.8984,-20.2927,-16.6824,1.3901,-1
LuNO3+2,NA,LuNO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-186700,-227300,-58.7,31.6,-12.8,0.7523,-5.9353,8.0622,-2.5335,42.431,3.3538,1.9413,2
LuHCO3+2,NA,LuHCO3+2,aq,HSS95,NA,1998-01-21,HKF,cal,-302300,-332400,-29.5,46.3,-17.1,0.0033,-7.7669,8.7884,-2.4578,47.0638,6.3556,1.5067,2
LuH2PO4+2,NA,LuH2PO4+2,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-432800,-482400,-46.3,49,-10.4,1.006,-5.3207,7.831,-2.5589,50.9918,6.9076,1.7607,2
LuCO3+,NA,LuCO3+,aq,HSS95,SLOP98.10,1998-06-02,HKF,cal,-296900,-335420,-57.7,-58.8,-25.3,-1.1546,-10.5926,9.8949,-2.341,-15.3205,-15.0324,1.4146,1
LuSO4+,NA,LuSO4+,aq,HSS95,NA,2007-10-11,HKF,cal,-342200,-380630,-26.6,-53.7,-6.2,1.2811,-4.6503,7.5708,-2.5867,-16.5465,-13.9936,0.957,1
Pb(Oxal),NA,PbC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-174301,-197051,40,-6,0,0,0,0,0,0.4283,-4.2567,-0.2657,0
Mn(Oxal),NA,MnC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-221617,-248588,18,2.6,0,0,0,0,0,8.2538,-2.5049,0.0674,0
Co(Oxal),NA,CoC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-180636,-210448,8,-1.1,0,0,0,0,0,7.3514,-3.2586,0.2188,0
Ni(Oxal),NA,NiC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-179041,-209437,6,-5,0,0,0,0,0,5.3189,-4.053,0.2491,0
Li(Mal)-,NA,LiC3H2O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-234812,-272078,31,28.8,0,0,0,0,0,32.7472,2.832,1.1605,-1
Mg(Mal),NA,MgC3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-276167,-317081,4,9.3,0,0,0,0,0,13.9292,-1.1482,0.2794,0
Zn(Mal),NA,ZnC3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-204172,-242743,14,8.3,0,0,0,0,0,12.1007,-1.3438,0.128,0
Cd(Mal),NA,CdC3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-187027,-225429,17,11.1,0,0,0,0,0,13.3032,-0.7938,0.0825,0
Al(Mal)+,NA,AlC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-289589,-331497,-16,-17.9,0,0,0,0,0,2.2763,-6.6807,0.7895,1
Pb(Mal),NA,PbC3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-174819,-204905,48,1.9,0,0,0,0,0,3.7922,-2.6475,-0.4172,0
Mn(Succ),NA,MnC4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-222564,-267487,23,25.4,0,0,0,0,0,20.9831,2.1394,-0.0083,0
Co(Succ),NA,CoC4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-180409,-228471,12,21.7,0,0,0,0,0,20.2073,1.3857,0.1583,0
Ni(Succ),NA,NiC4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-178473,-227715,8,17.8,0,0,0,0,0,18.428,0.5913,0.2188,0
Pb(Succ),NA,PbC4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-175603,-212429,58,16.8,0,0,0,0,0,11.5118,0.3876,-0.5383,0
Na(Oxal)-,NA,NaC2O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-224864,-253467,32.8,15.8,0,0,0,0,0,24.887,0.1839,1.1317,-1
K(Oxal)-,NA,KC2O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-229702,-256488,42.1,8.7,0,0,0,0,0,19.5508,-1.2623,0.9911,-1
Fe(Oxal)+,NA,FeC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-177951,-209886,-15.4,-27.4,0,0,0,0,0,-3.2911,-8.6159,0.7895,1
Cu(Oxal),NA,CuC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-153871,-181609,15.7,1,0,0,0,0,0,7.6072,-2.8308,0.1022,0
Na(Mal)-,NA,NaC3H2O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-227252,-265366,33.5,23.7,0,0,0,0,0,29.43,1.7931,1.1213,-1
K(Mal)-,NA,KC3H2O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-232648,-268321,44.9,16.6,0,0,0,0,0,23.826,0.3468,0.9486,-1
Cu(Mal),NA,CuC3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-155944,-192837,17.6,8.9,0,0,0,0,0,11.9966,-1.2216,0.0735,0
La(Mal)+,NA,LaC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-334582,-376503,-9.2,-22.6,0,0,0,0,0,-1.3006,-7.6381,0.6911,1
Gd(Mal)+,NA,GdC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-329715,-371001,-4.4,-21.3,0,0,0,0,0,-1.1139,-7.3733,0.6223,1
Lu(Mal)+,NA,LuC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-330965,-374877,-17.3,-17.4,0,0,0,0,0,2.75,-6.5789,0.8111,1
Yb(Mal)+,NA,YbC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-324483,-367480,-12.1,-21.8,0,0,0,0,0,-0.4362,-7.4752,0.7384,1
Th(Mal)+2,NA,ThC3H2O4+2,aq,PSK99,NA,2006-08-24,HKF,cal,-342153,-389489,-44.2,14.8,0,0,0,0,0,29.2591,-0.0197,1.7247,2
UO2(Mal),NA,UO2C3H2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-400814,-452438,21.3,23.7,0,0,0,0,0,20.202,1.7931,0.0174,0
Ce(Mal)+,NA,CeC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-331473,-373278,-5.2,-24,0,0,0,0,0,-2.6279,-7.9233,0.6305,1
Nd(Mal)+,NA,NdC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-331810,-373133,-3.7,-28.6,0,0,0,0,0,-5.5261,-8.8603,0.0603,1
Sm(Mal)+,NA,SmC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-330706,-372547,-5.9,-28.7,0,0,0,0,0,-5.313,-8.8807,0.6388,1
Pr(Mal)+,NA,PrC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-333756,-375646,-5.2,-33.1,0,0,0,0,0,-7.961,-9.777,0.6305,1
Eu(Mal)+,NA,EuC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-308524,-351636,-8.2,-22,0,0,0,0,0,-1.099,-7.5159,0.6732,1
Tb(Mal)+,NA,TbC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-331392,-374477,-9.2,-25.9,0,0,0,0,0,-3.2346,-8.3103,0.6911,1
Dy(Mal)+,NA,DyC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-330783,-373740,-8.4,-17.1,0,0,0,0,0,1.8472,-6.5178,0.6821,1
Tm(Mal)+,NA,TmC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-331888,-376252,-13.3,-19.7,0,0,0,0,0,0.8771,-7.0474,0.7483,1
Ho(Mal)+,NA,HoC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-333361,-377876,-13.5,-18.7,0,0,0,0,0,1.5473,-6.8437,0.7484,1
Er(Mal)+,NA,ErC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-331861,-376225,-13.5,-19.7,0,0,0,0,0,0.9612,-7.0407,0.7584,1
Sc(Mal)+,NA,ScC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-311096,-351728,-10.2,-20.8,0,0,0,0,0,-0.091,-7.2715,0.7096,1
Fe(Mal)+,NA,FeC3H2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-174934,-215130,-10.5,-19.5,0,0,0,0,0,0.6708,-7.0067,0.7096,1
Na(Succ)-,NA,NaC4H4O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-228131,-273880,40.5,38.6,0,0,0,0,0,37.2808,4.8282,1.0158,-1
K(Succ)-,NA,KC4H4O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-233063,-276729,50.7,31.5,0,0,0,0,0,31.8262,3.382,0.8611,-1
Ca(Succ),NA,CaC4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-299556,-344864,24,22,0,0,0,0,0,18.8639,1.4468,-0.0234,0
Cu(Succ),NA,CuC4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-153453,-197474,26.3,23.8,0,0,0,0,0,19.6276,1.8135,-0.0583,0
Zn(Succ),NA,ZnC4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-203223,-249935,19.3,23.2,0,0,0,0,0,20.1623,1.6912,0.0477,0
Cd(Succ),NA,CdC4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-186515,-231329,28.1,26,0,0,0,0,0,20.6891,2.2616,-0.0855,0
UO2(Succ),NA,UO2C4H4O4,aq,PSK99,NA,2006-08-24,HKF,cal,-399128,-457582,31,38.6,0,0,0,0,0,27.7064,4.8282,-0.1295,0
Th(Succ)+2,NA,ThC4H4O4+2,aq,PSK99,NA,2006-08-24,HKF,cal,-342227,-397102,-36.5,29.7,0,0,0,0,0,37.0433,3.0153,1.6113,2
Cu(Glut),NA,CuC5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-152107,-207131,22,34.6,0,0,0,0,0,26.5015,4.0134,0.0068,0
Zn(Glut),NA,ZnC5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-202095,-259214,17,34,0,0,0,0,0,26.7828,3.8912,0.0825,0
Cd(Glut),NA,CdC5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-184704,-239925,25.8,36.8,0,0,0,0,0,27.3096,4.4616,-0.0507,0
Ni(Glut),NA,NiC5H6O4,aq,PSK99,NA,2006-08-24,HKF,cal,-177781,-237520,5.4,28.6,0,0,0,0,0,25.0868,2.7912,0.2582,0
NH4(Oxal)-,NA,NH4C2O4-,aq,PSK99,NA,2006-08-24,HKF,cal,-181345,-228018,45.3,22.7,0,0,0,0,0,27.3509,1.5894,0.9427,-1
Mg(Oxal),NA,MgC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-274285,-305250,4.8,1.4,0,0,0,0,0,9.2216,-2.7493,0.2673,0
Ca(Oxal),NA,CaC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-297573,-325221,18,-0.8,0,0,0,0,0,6.2612,-3.1975,0.0674,0
Zn(Oxal),NA,ZnC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-202918,-233143,9.4,0.4,0,0,0,0,0,8.0532,-2.953,0.1976,0
Cd(Oxal),NA,CdC2O4,aq,PSK99,NA,2006-08-24,HKF,cal,-185118,-214285,15.4,3.2,0,0,0,0,0,8.9346,-2.3827,0.1068,0
Al(Oxal)+,NA,AlC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-286615,-321675,-25.6,-25.8,0,0,0,0,0,-1.0645,-8.29,0.9437,1
Yb(Oxal)+,NA,YbC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-324061,-357155,-11.5,-29.7,0,0,0,0,0,-5.1477,-9.0844,0.7287,1
Ce(Oxal)+,NA,CeC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-331596,-363955,-6.1,-31.9,0,0,0,0,0,-7.1182,-9.5325,0.6472,1
Nd(Oxal)+,NA,NdC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-331538,-363962,-6.5,-36.5,0,0,0,0,0,-9.8139,-10.4696,0.6472,1
Eu(Oxal)+,NA,EuC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-307296,-340878,-8.8,-29.9,0,0,0,0,0,-5.6544,-9.1251,0.6821,1
Gd(Oxal)+,NA,GdC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-329265,-361383,-6.3,-29.2,0,0,0,0,0,-5.5358,-8.9825,0.6472,1
Ru(Oxal)+,NA,RuC2O4+,aq,PSK99,NA,2006-08-24,HKF,cal,-126482,-160160,-20.9,-15.8,0,0,0,0,0,4.1659,-6.253,0.8683,1
Pa(Oxal)+2,NA,PaC2O4+2,aq,PSK99,NA,2006-08-24,HKF,cal,-320000,-356365,-40,7.6,0,0,0,0,0,24.5556,-1.4864,1.6668,2
